54,1814.6,8,491,534,,,,,,,,,,,,,,,,7,762,433
55,1845.8,8,491,535,,,,,,,,,,,,,,,,7,762,433
56,1878.3,8,491,534,,,,,,,,,,,,,,,,6,763,433
57,1913.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
58,1945.8,8,491,534,,,,,,,,,,,,,,,,7,763,433
59,1978.1,8,491,534,,,,,,,,,,,,,,,,7,762,433
60,2014.5,8,491,534,,,,,,,,,,,,,,,,7,762,433
61,2046.3,8,491,534,,,,,,,,,,,,,,,,7,762,433
62,2078.1,8,491,534,,,,,,,,,,,,,,,,7,762,433
63,2113.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
64,2146.2,8,491,535,,,,,,,,,,,,,,,,7,762,433
65,2178,8,491,534,,,,,,,,,,,,,,,,7,762,433
66,2214.8,8,491,534,,,,,,,,,,,,,,,,7,763,433
67,2247.7,8,491,534,,,,,,,,,,,,,,,,7,762,433
68,2278.4,8,491,534,,,,,,,,,,,,,,,,7,762,433
69,2314.5,8,491,535,,,,,,,,,,,,,,,,7,762,433
70,2347.3,8,491,534,,,,,,,,,,,,,,,,7,762,433
71,2378.5,8,491,534,,,,,,,,,,,,,,,,7,763,433
72,2414.2,8,491,534,,,,,,,,,,,,,,,,7,762,433
73,2445.8,8,491,535,,,,,,,,,,,,,,,,7,762,433
74,2478.5,8,491,534,,,,,,,,,,,,,,,,7,762,433
75,2514,8,491,535,,,,,,,,,,,,,,,,7,762,433
76,2545.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
77,2580.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
78,2614,8,491,534,,,,,,,,,,,,,,,,7,762,433
79,2646.1,8,491,535,,,,,,,,,,,,,,,,7,763,433
80,2678.6,8,491,534,,,,,,,,,,,,,,,,7,762,433
81,2713.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
82,2746.2,8,491,535,,,,,,,,,,,,,,,,7,762,433
83,2778.2,8,491,535,,,,,,,,,,,,,,,,7,762,433
84,2813.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
85,2846.2,8,491,534,,,,,,,,,,,,,,,,7,762,433
86,2878.1,8,491,534,,,,,,,,,,,,,,,,7,762,433
87,2913.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
88,2945.8,8,491,534,,,,,,,,,,,,,,,,7,763,433
89,2978.1,8,492,535,,,,,,,,,,,,,,,,7,762,433
90,3014,8,491,534,,,,,,,,,,,,,,,,7,762,433
91,3045.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
92,3078.2,8,491,535,,,,,,,,,,,,,,,,7,762,433
93,3114.1,8,491,534,,,,,,,,,,,,,,,,7,762,433
94,3146.7,8,491,535,,,,,,,,,,,,,,,,7,762,433
95,3178.3,8,490,534,,,,,,,,,,,,,,,,7,763,433
96,3216.7,8,491,534,,,,,,,,,,,,,,,,7,762,433
97,3248.7,8,491,535,,,,,,,,,,,,,,,,7,762,433
98,3278,8,491,534,,,,,,,,,,,,,,,,7,762,433
99,3314.2,8,491,535,,,,,,,,,,,,,,,,7,762,433
100,3346.3,8,491,534,,,,,,,,,,,,,,,,7,762,433
101,3377.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
102,3414.2,8,491,535,,,,,,,,,,,,,,,,7,762,433
103,3446,8,491,535,,,,,,,,,,,,,,,,7,763,433
104,3478,8,491,534,,,,,,,,,,,,,,,,7,762,433
105,3513.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
106,3545.7,8,491,535,,,,,,,,,,,,,,,,7,762,433
107,3579.2,8,491,534,,,,,,,,,,,,,,,,7,762,433
108,3616.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
109,3645.8,8,491,535,,,,,,,,,,,,,,,,7,762,433
110,3678.1,8,491,535,,,,,,,,,,,,,,,,7,763,433
111,3716.1,8,491,535,,,,,,,,,,,,,,,,7,763,433
112,3747.1,8,491,534,,,,,,,,,,,,,,,,7,763,433
113,3780.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
114,3816.8,8,491,535,,,,,,,,,,,,,,,,7,762,433
115,3846,8,491,534,,,,,,,,,,,,,,,,7,762,433
116,3877.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
117,3913.7,8,491,535,,,,,,,,,,,,,,,,7,762,433
118,3946.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
119,3980.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
120,4013.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
121,4052.8,8,491,534,,,,,,,,,,,,,,,,7,763,433
122,4078,8,491,534,,,,,,,,,,,,,,,,7,762,433
123,4114,8,491,534,,,,,,,,,,,,,,,,7,762,433
124,4148.8,8,491,535,,,,,,,,,,,,,,,,7,762,433
125,4177.8,8,491,533,,,,,,,,,,,,,,,,7,762,433
126,4213.9,8,490,534,,,,,,,,,,,,,,,,7,762,433
127,4246.2,8,491,535,,,,,,,,,,,,,,,,7,762,433
128,4278.3,8,491,534,,,,,,,,,,,,,,,,7,762,433
129,4313.7,8,491,534,,,,,,,,,,,,,,,,7,762,433
130,4345.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
131,4378.5,8,491,535,,,,,,,,,,,,,,,,7,762,433
132,4414.1,8,491,534,,,,,,,,,,,,,,,,7,763,433
133,4447,8,491,534,,,,,,,,,,,,,,,,7,763,433
134,4478,8,491,534,,,,,,,,,,,,,,,,7,762,433
135,4516.2,8,490,534,,,,,,,,,,,,,,,,7,762,433
136,4546.5,8,491,535,,,,,,,,,,,,,,,,7,762,433
137,4577.9,8,491,535,,,,,,,,,,,,,,,,7,762,433
138,4614.5,8,491,534,,,,,,,,,,,,,,,,7,762,433
139,4647.5,8,491,535,,,,,,,,,,,,,,,,7,762,433
140,4679,9,491,534,,,,,,,,,,,,,,,,7,763,433
141,4713.7,8,491,534,,,,,,,,,,,,,,,,7,762,433
142,4746.5,8,491,534,,,,,,,,,,,,,,,,7,762,433
143,4777.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
144,4813.7,8,491,535,,,,,,,,,,,,,,,,7,763,433
145,4848.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
146,4878.4,8,491,534,,,,,,,,,,,,,,,,7,762,433
147,4913.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
148,4951.3,8,491,535,,,,,,,,,,,,,,,,7,762,433
149,4978,8,491,535,,,,,,,,,,,,,,,,7,763,433
150,5013.6,8,491,534,,,,,,,,,,,,,,,,7,762,433
151,5046.4,8,491,534,,,,,,,,,,,,,,,,7,762,433
152,5079,8,492,535,,,,,,,,,,,,,,,,7,762,433
153,5114.1,8,491,535,,,,,,,,,,,,,,,,7,763,433
154,5146.3,8,491,534,,,,,,,,,,,,,,,,7,762,433
155,5180.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
156,5214.9,8,491,535,,,,,,,,,,,,,,,,7,762,433
157,5246.5,8,491,534,,,,,,,,,,,,,,,,7,762,433
158,5280.8,8,491,534,,,,,,,,,,,,,,,,7,763,433
159,5314.7,8,491,535,,,,,,,,,,,,,,,,7,762,433
160,5346.1,8,491,534,,,,,,,,,,,,,,,,7,763,433
161,5378.1,8,491,534,,,,,,,,,,,,,,,,7,762,433
162,5414.5,8,491,534,,,,,,,,,,,,,,,,7,763,433
163,5446.3,8,491,535,,,,,,,,,,,,,,,,7,762,433
164,5478.6,8,491,535,,,,,,,,,,,,,,,,7,762,433
165,5513.8,8,491,535,,,,,,,,,,,,,,,,7,762,433
166,5545.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
167,5578.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
168,5614.6,8,491,535,,,,,,,,,,,,,,,,7,762,433
169,5646.5,8,491,534,,,,,,,,,,,,,,,,7,763,433
170,5680.8,8,491,534,,,,,,,,,,,,,,,,7,763,433
171,5713.7,8,491,534,,,,,,,,,,,,,,,,7,762,433
172,5746,8,491,534,,,,,,,,,,,,,,,,7,763,433
173,5780.7,8,491,535,,,,,,,,,,,,,,,,7,762,433
174,5813.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
175,5845.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
176,5877.9,8,491,534,,,,,,,,,,,,,,,,7,763,433
177,5913.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
178,5945.6,8,490,534,,,,,,,,,,,,,,,,7,762,433
179,5978.2,8,491,535,,,,,,,,,,,,,,,,7,762,433
180,6014.9,8,491,534,,,,,,,,,,,,,,,,7,762,433
181,6046.4,8,491,534,,,,,,,,,,,,,,,,7,762,433
182,6078.3,8,491,534,,,,,,,,,,,,,,,,7,762,433
183,6114.3,8,491,534,,,,,,,,,,,,,,,,7,762,433
184,6148.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
185,6177.8,8,491,534,,,,,,,,,,,,,,,,7,763,433
186,6214.1,8,491,534,,,,,,,,,,,,,,,,7,762,433
187,6246,8,491,535,,,,,,,,,,,,,,,,7,762,433
188,6278,8,491,534,,,,,,,,,,,,,,,,7,763,433
189,6315.3,8,491,534,,,,,,,,,,,,,,,,7,762,433
190,6349,8,491,534,,,,,,,,,,,,,,,,7,762,433
191,6378,7,491,535,,,,,,,,,,,,,,,,7,762,433
192,6414.6,8,491,534,,,,,,,,,,,,,,,,7,762,433
193,6446.8,8,491,534,,,,,,,,,,,,,,,,7,762,433
194,6478.5,8,490,534,,,,,,,,,,,,,,,,7,762,433
195,6513.8,8,489,535,,,,,,,,,,,,,,,,7,761,433
196,6546,8,489,535,,,,,,,,,,,,,,,,7,760,432
197,6578.2,8,488,534,,,,,,,,,,,,,,,,7,760,431
198,6614,8,488,534,,,,,,,,,,,,,,,,7,759,431
199,6646.5,8,488,534,,,,,,,,,,,,,,,,7,759,431
200,6678.1,8,487,534,,,,,,,,,,,,,,,,7,759,431
201,6715.3,8,487,533,,,,,,,,,,,,,,,,7,758,430
202,6748.7,8,486,533,,,,,,,,,,,,,,,,7,757,429
203,6778.1,8,485,532,,,,,,,,,,,,,,,,7,756,428
204,6813.8,9,484,532,,,,,,,,,,,,,,,,7,755,427
205,6845.9,8,484,532,,,,,,,,,,,,,,,,7,754,425
206,6878.1,8,484,531,,,,,,,,,,,,,,,,7,753,424
207,6913.9,8,483,531,,,,,,,,,,,,,,,,7,753,424
208,6946,8,483,531,,,,,,,,,,,,,,,,7,753,424
209,6977.7,8,483,531,,,,,,,,,,,,,,,,7,753,424
210,7014,8,483,531,,,,,,,,,,,,,,,,7,753,424
211,7046.1,8,483,531,,,,,,,,,,,,,,,,7,752,423
212,7078.1,8,483,529,,,,,,,,,,,,,,,,7,752,421
213,7114.1,8,482,529,,,,,,,,,,,,,,,,7,751,420
214,7150,8,481,527,,,,,,,,,,,,,,,,7,750,417
215,7178,8,481,526,,,,,,,,,,,,,,,,7,748,413
216,7213.9,8,479,523,,,,,,,,,,,,,,,,7,747,410
217,7245.9,8,478,521,,,,,,,,,,,,,,,,7,744,406
218,7285.1,8,477,520,,,,,,,,,,,,,,,,7,743,403
219,7314,8,476,518,,,,,,,,,,,,,,,,7,741,400
220,7345.9,8,475,515,,,,,,,,,,,,,,,,6,740,396
221,7378,8,475,515,,,,,,,,,,,,,,,,7,739,393
222,7414.1,8,474,512,,,,,,,,,,,,,,,,7,738,391
223,7445.8,8,474,511,,,,,,,,,,,,,,,,7,737,388
224,7480.5,8,474,510,,,,,,,,,,,,,,,,7,736,386
225,7513.8,8,473,508,,,,,,,,,,,,,,,,7,735,383
226,7548.8,8,473,506,,,,,,,,,,,,,,,,6,734,379
227,7578.2,8,472,503,,,,,,,,,,,,,,,,7,732,374
228,7614,8,472,501,,,,,,,,,,,,,,,,7,730,368
229,7650.3,8,471,497,,,,,,,,,,,,,,,,6,729,364
230,7684.8,8,471,495,,,,,,,,,,,,,,,,6,728,360
231,7714.3,8,470,492,,,,,,,,,,,,,,,,7,727,355
232,7746,8,471,489,,,,,,,,,,,,,,,,7,726,349
233,7778.5,8,471,486,,,,,,,,,,,,,,,,7,725,344
234,7813.8,8,470,483,,,,,,,,,,,,,,,,6,724,340
235,7846.1,8,471,482,,,,,,,,,,,,,,,,7,724,338
236,7877.9,8,470,480,,,,,,,,,,,,,,,,7,723,335
237,7913.9,9,472,479,,,,,,,,,,,,,,,,7,722,333
238,7948.2,8,471,477,,,,,,,,,,,,,,,,6,723,331
239,7980,8,472,475,,,,,,,,,,,,,,,,7,722,327
240,8014.1,8,472,472,,,,,,,,,,,,,,,,7,722,323
241,8046,8,473,470,,,,,,,,,,,,,,,,6,722,320
242,8083.3,9,474,467,,,,,,,,,,,,,,,,6,722,315
243,8113.7,8,473,465,,,,,,,,,,,,,,,,7,722,313
244,8146,9,474,464,,,,,,,,,,,,,,,,7,722,311
245,8178.6,8,474,463,,,,,,,,,,,,,,,,7,722,310
246,8214.6,8,475,461,,,,,,,,,,,,,,,,7,724,309
247,8247.1,8,477,461,,,,,,,,,,,,,,,,7,724,307
248,8279.1,9,476,461,,,,,,,,,,,,,,,,7,725,307
249,8314.1,9,478,459,,,,,,,,,,,,,,,,7,726,307
250,8345.8,8,480,459,,,,,,,,,,,,,,,,7,729,307
251,8377.8,8,481,458,,,,,,,,,,,,,,,,7,730,307
252,8414,8,482,456,,,,,,,,,,,,,,,,7,732,306
253,8453,8,484,455,,,,,,,,,,,,,,,,7,735,306
254,8478,8,485,454,,,,,,,,,,,,,,,,7,736,306
255,8514.2,8,486,453,,,,,,,,,,,,,,,,7,738,306
256,8546.5,9,487,452,,,,,,,,,,,,,,,,7,739,305
257,8580.8,8,487,450,,,,,,,,,,,,,,,,7,741,305
258,8615.8,8,488,448,,,,,,,,,,,,,,,,7,742,304
259,8646.6,8,488,447,,,,,,,,,,,,,,,,7,743,304
260,8679.4,9,487,445,,,,,,,,,,,,,,,,7,743,303
261,8714.8,8,487,444,,,,,,,,,,,,,,,,7,744,304
262,8746.9,9,487,443,,,,,,,,,,,,,,,,7,744,304
263,8778.7,8,486,441,,,,,,,,,,,,,,,,7,744,303
264,8814,8,486,439,,,,,,,,,,,,,,,,7,744,302
265,8845.9,8,485,437,,,,,,,,,,,,,,,,7,744,302
266,8878,8,485,435,,,,,,,,,,,,,,,,7,744,301
267,8916.8,8,484,432,,,,,,,,,,,,,,,,7,744,300
268,8946,9,484,431,,,,,,,,,,,,,,,,7,745,299
269,8978.1,8,482,429,,,,,,,,,,,,,,,,7,744,299
270,9013.8,9,480,428,,,,,,,,,,,,,,,,7,743,299
271,9046,8,479,428,,,,,,,,,,,,,,,,7,743,302
272,9078.3,8,477,429,,,,,,,,,,,,,,,,7,743,305
273,9114,8,476,430,,,,,,,,,,,,,,,,7,742,308
274,9145.8,9,475,431,,,,,,,,,,,,,,,,7,741,309
275,9178.1,9,473,431,,,,,,,,,,,,,,,,7,740,310
276,9214.1,8,472,432,,,,,,,,,,,,,,,,7,738,313
277,9246.4,8,469,433,,,,,,,,,,,,,,,,7,736,314
278,9278.1,8,467,433,,,,,,,,,,,,,,,,7,735,316
279,9314.2,9,464,434,,,,,,,,,,,,,,,,7,732,319
280,9346.6,8,461,435,,,,,,,,,,,,,,,,7,730,322
281,9378.2,8,459,436,,,,,,,,,,,,,,,,7,728,324
282,9414.1,8,456,437,,,,,,,,,,,,,,,,7,726,328
283,9446.8,8,453,441,,,,,,,,,,,,,,,,7,724,333
284,9478.4,8,451,445,,,,,,,,,,,,,,,,7,722,339
285,9514,8,450,448,,,,,,,,,,,,,,,,7,722,344
286,9546.1,8,449,453,,,,,,,,,,,,,,,,7,720,349
287,9578.1,9,447,458,,,,,,,,,,,,,,,,7,720,355
288,9614,8,446,463,,,,,,,,,,,,,,,,7,719,361
289,9646.1,9,445,468,,,,,,,,,,,,,,,,7,718,368
290,9682.4,8,444,474,,,,,,,,,,,,,,,,7,717,374
291,9715.9,8,444,481,,,,,,,,,,,,,,,,7,717,381
292,9746,8,443,486,,,,,,,,,,,,,,,,7,715,387
293,9784.8,9,441,493,,,,,,,,,,,,,,,,7,714,394
294,9814,8,441,500,,,,,,,,,,,,,,,,7,714,401
295,9846.3,8,441,507,,,,,,,,,,,,,,,,7,714,408
296,9878.2,8,441,513,,,,,,,,,,,,,,,,7,714,414
297,9914,8,441,520,,,,,,,,,,,,,,,,7,714,420
298,9946.1,8,442,527,,,,,,,,,,,,,,,,7,714,426
299,9978,8,443,534,,,,,,,,,,,,,,,,7,714,431
300,10014.3,8,443,540,,,,,,,,,,,,,,,,7,714,437
301,10046.1,8,444,547,,,,,,,,,,,,,,,,7,714,443
302,10077.9,8,444,553,,,,,,,,,,,,,,,,7,714,448
303,10114.1,8,444,559,,,,,,,,,,,,,,,,7,714,453
304,10146.3,8,444,565,,,,,,,,,,,,,,,,7,714,459
305,10178.6,8,445,570,,,,,,,,,,,,,,,,6,714,464
306,10214.1,8,446,575,,,,,,,,,,,,,,,,6,715,468
307,10246.4,8,446,580,,,,,,,,,,,,,,,,6,715,472
308,10280.8,8,448,585,,,,,,,,,,,,,,,,7,716,476
309,10314.1,8,448,589,,,,,,,,,,,,,,,,7,717,479
310,10346.2,8,449,591,,,,,,,,,,,,,,,,6,717,483
311,10378.2,8,449,594,,,,,,,,,,,,,,,,6,717,485
312,10413.8,8,450,596,,,,,,,,,,,,,,,,7,718,487
313,10445.9,8,450,598,,,,,,,,,,,,,,,,6,718,489
314,10478.3,8,450,600,,,,,,,,,,,,,,,,7,719,492
315,10513.9,8,450,601,,,,,,,,,,,,,,,,6,719,493
316,10546.4,8,450,603,,,,,,,,,,,,,,,,7,719,494
317,10577.9,8,450,603,,,,,,,,,,,,,,,,7,720,495
318,10617,8,450,604,,,,,,,,,,,,,,,,7,720,496
319,10645.8,8,450,605,,,,,,,,,,,,,,,,7,720,499
320,10678.2,7,450,606,,,,,,,,,,,,,,,,6,720,499
321,10714,8,450,607,,,,,,,,,,,,,,,,6,719,500
322,10746.7,8,450,607,,,,,,,,,,,,,,,,7,720,501
323,10778,8,450,608,,,,,,,,,,,,,,,,7,720,503
324,10814.2,8,450,608,,,,,,,,,,,,,,,,7,720,505
325,10848.8,8,451,609,,,,,,,,,,,,,,,,6,721,505
326,10879.9,8,450,610,,,,,,,,,,,,,,,,6,721,506
327,10913.9,8,451,610,,,,,,,,,,,,,,,,6,721,506
328,10946.6,8,451,611,,,,,,,,,,,,,,,,7,722,506
329,10978.5,8,451,611,,,,,,,,,,,,,,,,6,721,507
330,11014.4,8,451,612,,,,,,,,,,,,,,,,7,721,508
331,11046.1,8,451,614,,,,,,,,,,,,,,,,6,721,510
332,11078.1,8,451,615,,,,,,,,,,,,,,,,6,722,512
333,11114.1,8,450,616,,,,,,,,,,,,,,,,6,721,514
334,11146.1,8,450,618,,,,,,,,,,,,,,,,6,721,516
335,11177.8,7,450,619,,,,,,,,,,,,,,,,6,722,518
336,11213.9,8,450,621,,,,,,,,,,,,,,,,6,722,521
337,11246,8,449,623,,,,,,,,,,,,,,,,6,723,524
338,11277.9,8,449,624,,,,,,,,,,,,,,,,6,722,526
339,11314.5,8,449,627,,,,,,,,,,,,,,,,6,722,529
340,11348.7,8,448,629,,,,,,,,,,,,,,,,6,721,532
341,11380.8,9,448,631,,,,,,,,,,,,,,,,6,721,535
342,11414.4,8,447,633,,,,,,,,,,,,,,,,7,721,538
343,11446.2,8,445,635,,,,,,,,,,,,,,,,6,720,541
344,11478.2,8,445,637,,,,,,,,,,,,,,,,7,719,543
345,11520.7,8,445,638,,,,,,,,,,,,,,,,6,720,545
346,11548.8,8,445,640,,,,,,,,,,,,,,,,6,720,547
347,11579.2,8,444,642,,,,,,,,,,,,,,,,7,720,550
348,11613.9,8,442,644,,,,,,,,,,,,,,,,7,719,553
349,11646.2,8,442,647,,,,,,,,,,,,,,,,6,718,558
350,11678.7,8,442,649,,,,,,,,,,,,,,,,7,718,562
351,11715.6,8,441,651,,,,,,,,,,,,,,,,6,718,564
352,11746.6,8,442,653,,,,,,,,,,,,,,,,6,719,567
353,11777.9,8,443,654,,,,,,,,,,,,,,,,6,719,569
354,11814.1,8,442,656,,,,,,,,,,,,,,,,7,720,573
355,11847,8,443,658,,,,,,,,,,,,,,,,6,720,577
356,11878.2,8,443,660,,,,,,,,,,,,,,,,6,721,579
357,11913.8,8,444,661,,,,,,,,,,,,,,,,6,722,580
358,11946.1,8,445,662,,,,,,,,,,,,,,,,6,724,582
359,11978.1,8,445,663,,,,,,,,,,,,,,,,6,725,585
360,12014.2,8,446,665,,,,,,,,,,,,,,,,6,726,588
361,12046,9,448,667,,,,,,,,,,,,,,,,6,727,590
362,12078.2,8,448,668,,,,,,,,,,,,,,,,6,728,592
363,12114.4,8,448,668,,,,,,,,,,,,,,,,7,729,593
364,12145.9,8,448,668,,,,,,,,,,,,,,,,6,729,595
365,12178,7,449,669,,,,,,,,,,,,,,,,6,729,595
366,12214,7,449,670,,,,,,,,,,,,,,,,6,730,597
367,12246,8,448,671,,,,,,,,,,,,,,,,6,730,598
368,12278.5,8,449,672,,,,,,,,,,,,,,,,6,730,600
369,12313.9,7,450,673,,,,,,,,,,,,,,,,7,731,601
370,12346.2,8,450,672,,,,,,,,,,,,,,,,6,732,601
371,12378.3,8,450,673,,,,,,,,,,,,,,,,6,732,602
372,12414.3,8,451,674,,,,,,,,,,,,,,,,6,732,603
373,12450.8,8,451,673,,,,,,,,,,,,,,,,6,732,602
374,12478.4,8,451,674,,,,,,,,,,,,,,,,6,732,602
375,12514,8,451,673,,,,,,,,,,,,,,,,6,732,602
376,12546.6,8,450,672,,,,,,,,,,,,,,,,6,732,603
377,12578.1,8,450,672,,,,,,,,,,,,,,,,6,731,602
378,12613.9,8,450,670,,,,,,,,,,,,,,,,6,732,602
379,12645.8,8,450,669,,,,,,,,,,,,,,,,6,732,602
380,12678.1,8,450,668,,,,,,,,,,,,,,,,6,732,601
381,12714.1,8,449,666,,,,,,,,,,,,,,,,6,732,600
382,12747,8,449,664,,,,,,,,,,,,,,,,6,732,599
383,12781.8,8,449,661,,,,,,,,,,,,,,,,6,732,597
384,12814.2,8,448,658,,,,,,,,,,,,,,,,6,731,597
385,12846,8,448,655,,,,,,,,,,,,,,,,6,732,595
386,12880.8,8,448,652,,,,,,,,,,,,,,,,7,732,594
387,12914,8,447,648,,,,,,,,,,,,,,,,7,732,592
388,12946.2,8,447,644,,,,,,,,,,,,,,,,6,731,590
389,12978,8,445,641,,,,,,,,,,,,,,,,6,731,588
390,13013.9,8,445,637,,,,,,,,,,,,,,,,6,731,587
391,13046.1,8,445,634,,,,,,,,,,,,,,,,6,731,585
392,13078,8,444,631,,,,,,,,,,,,,,,,6,730,584
393,13116.8,8,444,628,,,,,,,,,,,,,,,,6,730,583
394,13146.2,8,444,626,,,,,,,,,,,,,,,,6,729,582
395,13178.3,7,443,624,,,,,,,,,,,,,,,,6,730,580
396,13213.9,8,443,621,,,,,,,,,,,,,,,,6,730,579
397,13246.2,8,443,618,,,,,,,,,,,,,,,,6,729,578
398,13277.9,8,443,616,,,,,,,,,,,,,,,,6,729,577
399,13314,8,442,612,,,,,,,,,,,,,,,,6,729,575
400,13346.2,9,442,608,,,,,,,,,,,,,,,,6,729,574
401,13378.1,8,441,605,,,,,,,,,,,,,,,,6,729,571
402,13414.3,8,441,600,,,,,,,,,,,,,,,,6,728,569
403,13446.6,8,441,595,,,,,,,,,,,,,,,,6,729,566
404,13478.3,8,440,590,,,,,,,,,,,,,,,,6,729,564
405,13514.4,8,439,585,,,,,,,,,,,,,,,,7,728,561
406,13546.8,8,439,580,,,,,,,,,,,,,,,,6,729,559
407,13582,8,440,581,,,,,,,,,,,,,,,,6,729,559
408,13614.8,8,439,580,,,,,,,,,,,,,,,,6,728,559
409,13646.3,8,439,581,,,,,,,,,,,,,,,,6,728,559
410,13680.6,8,439,581,,,,,,,,,,,,,,,,6,728,559
411,13715.7,8,440,581,,,,,,,,,,,,,,,,6,729,559
412,13746.5,8,439,581,,,,,,,,,,,,,,,,7,728,559
413,13777.8,8,440,580,,,,,,,,,,,,,,,,7,728,558
414,13813.8,8,440,578,,,,,,,,,,,,,,,,6,729,557
415,13846,8,440,575,,,,,,,,,,,,,,,,6,730,555
416,13877.9,8,442,573,,,,,,,,,,,,,,,,6,730,553
417,13914.3,8,442,570,,,,,,,,,,,,,,,,7,731,550
418,13946.1,8,442,567,,,,,,,,,,,,,,,,7,731,549
419,13983.1,8,443,565,,,,,,,,,,,,,,,,6,732,547
420,14017.8,8,443,562,,,,,,,,,,,,,,,,7,732,546
